; CSV, generated by libsigrok4DSL 0.2.0 on Fri Sep 18 22:17:24 2026
; Channels (12/16)
; Sample rate: 20 MHz
; Sample count: 2.896 M Samples
Time(s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11
0.06509405,0,0,0,0,1,1,0,0,1,0,0,0
0.0650943,0,0,0,0,1,1,0,0,1,0,0,1
0.0650976,0,0,0,0,1,1,0,0,1,0,0,0
0.06509765,0,0,0,0,1,1,0,0,1,1,1,0
0.06509785,0,0,0,0,1,1,0,0,1,1,1,1
0.0650979,0,1,0,0,1,1,1,0,0,1,1,1
0.06509795,0,1,0,0,1,0,1,0,0,1,1,1
0.06510115,0,1,0,0,1,0,1,0,0,0,1,0
0.0651012,0,1,0,0,1,0,1,0,0,0,0,0
0.0651014,0,1,0,0,1,0,1,0,0,0,0,1
0.0651047,0,1,0,0,1,0,1,0,0,0,0,0
0.06510495,0,1,0,0,1,0,1,0,0,0,0,1
0.065105,0,1,1,1,1,1,1,0,1,1,1,1
0.06510505,0,1,1,1,1,1,0,0,1,1,1,1
0.0651082,0,1,1,1,1,1,0,0,1,1,1,0
0.06510825,0,1,1,1,1,1,0,0,1,0,1,0
0.06510845,0,1,1,1,1,1,0,0,1,0,1,1
0.06511175,0,1,1,1,1,1,0,0,1,0,1,0
0.0651118,0,1,1,1,1,1,0,0,1,1,1,0
0.065112,0,1,1,1,1,1,0,0,1,1,1,1
0.06511205,1,1,1,1,1,1,1,0,0,1,1,1
0.0651121,1,1,0,0,1,0,1,0,0,1,1,1
0.0651153,1,1,0,0,1,0,1,0,0,1,1,0
0.06511535,1,1,0,0,1,0,1,0,0,0,0,0
0.06511555,1,1,0,0,1,0,1,0,0,0,0,1
0.06511885,1,1,0,0,1,0,1,0,0,0,0,0
0.0651191,1,1,0,0,1,0,1,0,0,0,0,1
0.06511915,1,1,1,1,1,1,1,0,1,1,1,1
0.0651192,1,1,1,1,1,1,0,0,1,1,1,1
0.06512235,1,1,1,1,1,1,0,0,1,1,1,0
0.0651224,1,1,1,1,1,1,0,0,1,0,1,0
0.06512265,1,1,1,1,1,1,0,0,1,0,1,1
0.0651259,1,1,1,1,1,1,0,0,1,0,1,0
0.06512595,1,1,1,1,1,1,0,0,1,1,1,0
0.06512615,1,1,1,1,1,1,0,0,1,1,1,1
0.0651262,1,1,1,1,1,1,1,0,0,1,1,1
0.06512625,0,0,1,0,1,0,1,0,0,1,1,1
0.06512945,0,0,1,0,1,0,1,0,0,1,1,0
0.0651295,0,0,1,0,1,0,1,0,0,0,0,0
0.0651297,0,0,1,0,1,0,1,0,0,0,0,1
0.065133,0,0,1,0,1,0,1,0,0,0,0,0
0.06513325,0,0,1,0,1,0,1,0,0,0,0,1
0.0651333,0,0,1,0,1,0,1,0,1,1,1,1
0.06513335,0,0,0,0,0,0,1,0,1,1,1,1
0.0651365,0,0,0,0,0,0,1,0,1,1,1,0
0.06513655,0,0,0,0,0,0,1,0,1,0,1,0
0.0651368,0,0,0,0,0,0,1,0,1,0,1,1
0.06514005,0,0,0,0,0,0,1,0,1,0,1,0
0.0651401,0,0,0,0,0,0,1,0,1,1,1,0
0.0651403,0,0,0,0,0,0,1,0,1,1,1,1
0.06514035,0,0,0,0,1,1,1,0,1,1,1,1
0.0651404,0,0,0,0,1,1,0,0,1,1,1,1
0.0651436,0,0,0,0,1,1,0,0,1,1,1,0
0.06514365,0,0,0,0,1,1,0,0,1,0,0,0
0.06514385,0,0,0,0,1,1,0,0,1,0,0,1
0.06514715,0,0,0,0,1,1,0,0,1,0,0,0
0.0651474,0,0,0,0,1,1,0,0,1,0,0,1
0.06515065,0,0,0,0,1,1,0,0,1,0,0,0
0.0651507,0,0,0,0,1,1,0,0,1,1,1,0
0.0651509,0,0,0,0,1,1,0,0,1,1,1,1
0.06515095,1,0,1,0,1,1,1,0,0,1,1,1
0.065151,1,0,1,0,1,0,1,0,0,1,1,1
0.0651542,1,0,1,0,1,0,1,0,0,0,1,0
0.06515425,1,0,1,0,1,0,1,0,0,0,0,0
0.06515445,1,0,1,0,1,0,1,0,0,0,0,1
0.06515775,1,0,1,0,1,0,1,0,0,0,0,0
0.065158,1,0,1,0,1,0,1,0,0,0,0,1
0.06515805,1,0,1,0,1,0,1,0,1,1,1,1
0.0651581,1,0,0,0,0,0,1,0,1,1,1,1
0.0651613,1,0,0,0,0,0,1,0,1,0,1,0
0.06516155,1,0,0,0,0,0,1,0,1,0,1,1
0.0651648,1,0,0,0,0,0,1,0,1,0,1,0
0.06516485,1,0,0,0,0,0,1,0,1,1,1,0
0.06516505,1,0,0,0,0,0,1,0,1,1,1,1
0.0651651,1,1,1,0,1,0,1,0,0,1,1,1
0.06516515,0,1,1,0,1,0,1,0,0,1,1,1
0.06516835,0,1,1,0,1,0,1,0,0,0,0,0
0.0651686,0,1,1,0,1,0,1,0,0,0,0,1
0.06517185,0,1,1,0,1,0,1,0,0,0,0,0
0.0651721,0,1,1,0,1,0,1,0,0,0,0,1
0.06517215,0,1,1,0,1,0,1,0,0,1,1,1
0.0651722,0,1,0,0,0,0,1,0,1,1,1,1
0.0651754,0,1,0,0,0,0,1,0,1,1,1,0
0.06517545,0,1,0,0,0,0,1,0,1,0,1,0
0.06517565,0,1,0,0,0,0,1,0,1,0,1,1
0.06517895,0,1,0,0,0,0,1,0,1,1,1,0
0.0651792,0,1,0,0,0,0,1,0,1,1,1,1
0.06517925,0,1,0,0,1,1,1,0,1,1,1,1
0.0651793,0,0,0,0,1,1,0,0,1,1,1,1
0.0651825,0,0,0,0,1,1,0,0,1,0,0,0
0.06518275,0,0,0,0,1,1,0,0,1,0,0,1
0.065186,0,0,0,0,1,1,0,0,1,0,0,0
0.06518625,0,0,0,0,1,1,0,0,1,0,0,1
0.06518955,0,0,0,0,1,1,0,0,1,1,1,0
0.0651898,0,0,0,0,1,1,0,0,1,1,1,1
0.06518985,1,1,1,0,1,1,1,0,0,1,1,1
0.0651899,1,1,1,0,1,0,1,0,0,1,1,1
0.0651931,1,1,1,0,1,0,1,0,0,0,1,0
0.06519315,1,1,1,0,1,0,1,0,0,0,0,0
0.06519335,1,1,1,0,1,0,1,0,0,0,0,1
0.06519665,1,1,1,0,1,0,1,0,0,0,0,0
0.0651969,1,1,1,0,1,0,1,0,0,0,0,1
0.06519695,1,1,1,0,1,0,1,0,1,1,1,1
0.065197,1,1,0,0,0,0,1,0,1,1,1,1
0.0652002,1,1,0,0,0,0,1,0,1,0,1,0
0.06520045,1,1,0,0,0,0,1,0,1,0,1,1
0.0652037,1,1,0,0,0,0,1,0,1,0,1,0
0.06520375,1,1,0,0,0,0,1,0,1,1,1,0
0.06520395,1,1,0,0,0,0,1,0,1,1,1,1
0.065204,1,1,0,1,1,0,1,0,1,1,1,1
0.06520405,0,0,0,1,1,0,1,0,1,1,1,1
0.06520725,0,0,0,1,1,0,1,0,1,1,1,0
0.0652073,0,0,0,1,1,0,1,0,1,0,0,0
0.06520755,0,0,0,1,1,0,1,0,1,0,0,1
0.0652108,0,0,0,1,1,0,1,0,1,0,0,0
0.06521105,0,0,0,1,1,0,1,0,1,0,0,1
0.06521435,0,0,0,1,1,0,1,0,1,1,1,0
0.0652146,0,0,0,1,1,0,1,0,1,1,1,1
0.06521465,1,0,0,1,1,0,1,0,0,1,1,1
0.0652179,1,0,0,1,1,0,1,0,0,0,0,0
0.06521815,1,0,0,1,1,0,1,0,0,0,0,1
0.0652214,1,0,0,1,1,0,1,0,0,0,0,0
0.06522165,1,0,0,1,1,0,1,0,0,0,0,1
0.0652217,1,0,1,1,1,0,1,0,0,1,1,1
0.06522175,0,0,1,0,0,0,1,0,1,1,1,1
0.06522495,0,0,1,0,0,0,1,0,1,1,1,0
0.065225,0,0,1,0,0,0,1,0,1,0,1,0
0.0652252,0,0,1,0,0,0,1,0,1,0,1,1
0.0652285,0,0,1,0,0,0,1,0,1,1,1,0
0.06522875,0,0,1,0,0,0,1,0,1,1,1,1
0.0652288,0,0,1,0,1,1,1,0,1,1,1,1
0.06522885,0,0,0,0,1,1,0,0,1,1,1,1
0.06523205,0,0,0,0,1,1,0,0,1,0,0,0
0.0652323,0,0,0,0,1,1,0,0,1,0,0,1
0.06523555,0,0,0,0,1,1,0,0,1,0,0,0
0.06523585,0,0,0,0,1,1,0,0,1,0,0,1
0.0652391,0,0,0,0,1,1,0,0,1,0,0,0
0.06523915,0,0,0,0,1,1,0,0,1,1,1,0
0.06523935,0,0,0,0,1,1,0,0,1,1,1,1
0.0652394,0,1,0,1,1,1,1,0,0,1,1,1
0.06523945,0,1,0,1,1,0,1,0,0,1,1,1
0.06524265,0,1,0,1,1,0,1,0,0,0,0,0
0.0652429,0,1,0,1,1,0,1,0,0,0,0,1
0.0652462,0,1,0,1,1,0,1,0,0,0,0,0
0.06524645,0,1,0,1,1,0,1,0,0,0,0,1
0.0652465,1,1,1,1,1,0,1,0,1,1,1,1
0.06524655,1,0,1,0,0,0,1,0,1,1,1,1
0.06524975,1,0,1,0,0,0,1,0,1,0,1,0
0.06525,1,0,1,0,0,0,1,0,1,0,1,1
0.06525325,1,0,1,0,0,0,1,0,1,0,1,0
0.0652533,1,0,1,0,0,0,1,0,1,1,1,0
0.0652535,1,0,1,0,0,0,1,0,1,1,1,1
0.06525355,1,1,1,1,1,0,1,0,0,1,1,1
0.0652536,1,1,0,1,1,0,1,0,0,1,1,1
0.0652568,1,1,0,1,1,0,1,0,0,0,1,0
0.06525685,1,1,0,1,1,0,1,0,0,0,0,0
0.06525705,1,1,0,1,1,0,1,0,0,0,0,1
0.06526035,1,1,0,1,1,0,1,0,0,0,0,0
0.0652606,1,1,1,1,1,0,1,0,0,0,0,1
0.06526065,1,1,1,1,1,0,1,0,1,1,1,1
0.0652607,0,1,1,0,0,0,1,0,1,1,1,1
0.06526385,0,1,1,0,0,0,1,0,1,1,1,0
0.0652639,0,1,1,0,0,0,1,0,1,0,1,0
0.0652641,0,1,1,0,0,0,1,0,1,0,1,1
0.0652674,0,1,1,0,0,0,1,0,1,1,1,0
0.06526765,0,1,1,0,0,0,1,0,1,1,1,1
0.0652677,0,1,1,1,1,0,1,0,1,1,1,1
0.06526775,0,0,1,1,1,0,1,0,1,1,1,1
0.06527095,0,0,1,1,1,0,1,0,1,0,0,0
0.0652712,0,0,1,1,1,0,1,0,1,0,0,1
0.06527445,0,0,1,1,1,0,1,0,1,0,0,0
0.06527475,0,0,1,1,1,0,1,0,1,0,0,1
0.065278,0,0,1,1,1,0,1,0,1,0,0,0
0.06527805,0,0,1,1,1,0,1,0,1,1,1,0
0.06527825,0,0,1,1,1,0,1,0,1,1,1,1
0.0652783,1,0,1,1,1,0,1,0,0,1,1,1
0.06528155,1,0,1,1,1,0,1,0,0,0,0,0
0.0652818,1,0,1,1,1,0,1,0,0,0,0,1
0.0652851,1,0,1,1,1,0,1,0,0,0,0,0
0.06528535,1,0,1,1,1,0,1,0,0,0,0,1
0.0652854,1,1,1,0,1,0,1,0,1,1,1,1
0.06528545,1,1,1,0,0,0,1,0,1,1,1,1
0.06528865,1,1,1,0,0,0,1,0,1,0,1,0
0.0652889,1,1,1,0,0,0,1,0,1,0,1,1
0.06529215,1,1,1,0,0,0,1,0,1,0,1,0
0.0652922,1,1,1,0,0,0,1,0,1,1,1,0
0.0652924,1,1,1,0,0,0,1,0,1,1,1,1
0.06529245,1,1,1,0,1,1,1,0,1,1,1,1
0.0652925,0,0,0,0,1,1,0,0,1,1,1,1
0.0652957,0,0,0,0,1,1,0,0,1,1,1,0
0.06529575,0,0,0,0,1,1,0,0,1,0,0,0
0.06529595,0,0,0,0,1,1,0,0,1,0,0,1
0.06529925,0,0,0,0,1,1,0,0,1,0,0,0
0.0652995,0,0,0,0,1,1,0,0,1,0,0,1
0.0653028,0,0,0,0,1,1,0,0,1,1,1,0
0.06530305,0,0,0,0,1,1,0,0,1,1,1,1
0.0653031,0,1,1,1,1,1,1,0,0,1,1,1
0.06530315,0,1,1,1,1,0,1,0,0,1,1,1
0.0653063,0,1,1,1,1,0,1,0,0,1,1,0
0.06530635,0,1,1,1,1,0,1,0,0,0,0,0
0.0653066,0,1,1,1,1,0,1,0,0,0,0,1
0.06530985,0,1,1,1,1,0,1,0,0,0,0,0
0.0653101,0,1,1,1,1,0,1,0,0,0,0,1
0.06531015,0,1,1,1,1,0,1,0,1,1,1,1
0.0653102,0,0,0,1,0,0,1,0,1,1,1,1
0.0653134,0,0,0,1,0,0,1,0,1,0,1,0
0.06531365,0,0,0,1,0,0,1,0,1,0,1,1
0.06531695,0,0,0,1,0,0,1,0,1,0,1,0
0.065317,0,0,0,1,0,0,1,0,1,1,1,0
0.0653172,0,0,0,1,0,0,1,0,1,1,1,1
0.06531725,1,1,1,1,1,0,1,0,1,1,1,1
0.0653205,1,1,1,1,1,0,1,0,1,0,0,0
0.06532075,1,1,1,1,1,0,1,0,1,0,0,1
0.065324,1,1,1,1,1,0,1,0,1,0,0,0
0.06532425,1,1,1,1,1,0,1,0,1,0,0,1
0.06532755,1,1,1,1,1,0,1,0,1,0,0,0
0.0653276,1,1,1,1,1,0,1,0,1,1,1,0
0.0653278,1,1,1,1,1,0,1,0,1,1,1,1
0.06532785,1,1,1,1,1,1,1,0,0,1,1,1
0.0653279,0,0,0,0,0,1,1,0,0,1,1,1
0.0653311,0,0,0,0,0,1,1,0,0,1,1,0
0.06533115,0,0,0,0,0,1,1,0,0,0,0,0
0.06533135,0,0,0,0,0,1,1,0,0,0,0,1
0.06533465,0,0,0,0,0,1,1,0,0,0,0,0
0.0653349,0,0,0,0,0,1,1,0,0,0,0,1
0.06533495,1,0,0,1,0,1,1,0,1,1,1,1
0.065335,1,0,0,1,0,0,1,0,1,1,1,1
0.0653382,1,0,0,1,0,0,1,0,1,0,1,0
0.06533845,1,0,0,1,0,0,1,0,1,0,1,1
0.06534175,1,0,0,1,0,0,1,0,1,1,1,0
0.065342,1,0,0,1,0,0,1,0,1,1,1,1
0.06534205,1,0,0,1,0,1,1,0,1,1,1,1
0.0653421,1,0,0,0,0,1,1,0,1,1,1,1
0.06534525,1,0,0,0,0,1,1,0,1,1,1,0
0.0653453,1,0,0,0,0,1,1,0,1,0,0,0
0.06534555,1,0,0,0,0,1,1,0,1,0,0,1
0.0653488,1,0,0,0,0,1,1,0,1,0,0,0
0.06534905,1,0,0,0,0,1,1,0,1,0,0,1
0.06535235,1,0,0,0,0,1,1,0,1,1,1,0
0.0653526,1,0,0,0,0,1,1,0,1,1,1,1
0.06535265,1,1,0,0,0,1,1,0,0,1,1,1
0.0653527,0,1,0,0,0,1,1,0,0,1,1,1
0.0653559,0,1,0,0,0,1,1,0,0,0,0,0
0.06535615,0,1,0,0,0,1,1,0,0,0,0,1
0.0653594,0,1,0,0,0,1,1,0,0,0,0,0
0.0653597,0,1,0,1,0,1,1,0,0,0,0,1
0.06535975,0,1,0,1,0,0,1,0,1,1,1,1
0.06536295,0,1,0,1,0,0,1,0,1,1,1,0
0.065363,0,1,0,1,0,0,1,0,1,0,1,0
0.0653632,0,1,0,1,0,0,1,0,1,0,1,1
0.0653665,0,1,0,1,0,0,1,0,1,0,1,0
0.06536655,0,1,0,1,0,0,1,0,1,1,1,0
0.06536675,0,1,0,1,0,0,1,0,1,1,1,1
0.0653668,1,1,0,1,0,1,1,0,1,1,1,1
0.06536685,1,1,0,0,0,1,1,0,1,1,1,1
0.06537005,1,1,0,0,0,1,1,0,1,0,0,0
0.0653703,1,1,0,0,0,1,1,0,1,0,0,1
0.06537355,1,1,0,0,0,1,1,0,1,0,0,0
0.0653738,1,1,0,0,0,1,1,0,1,0,0,1
0.0653771,1,1,0,0,0,1,1,0,1,0,0,0
0.06537715,1,1,0,0,0,1,1,0,1,1,1,0
0.06537735,1,1,0,0,0,1,1,0,1,1,1,1
0.0653774,1,1,1,0,0,1,1,0,0,1,1,1
0.06537745,0,0,1,0,0,1,1,0,0,1,1,1
0.06538065,0,0,1,0,0,1,1,0,0,1,1,0
0.0653807,0,0,1,0,0,1,1,0,0,0,0,0
0.0653809,0,0,1,0,0,1,1,0,0,0,0,1
0.0653842,0,0,1,0,0,1,1,0,0,0,0,0
0.06538445,0,0,1,0,0,1,1,0,0,0,0,1
0.0653845,1,1,1,1,0,1,1,0,1,1,1,1
0.06538455,1,1,0,1,0,0,1,0,1,1,1,1
0.06538775,1,1,0,1,0,0,1,0,1,0,1,0
0.065388,1,1,0,1,0,0,1,0,1,0,1,1
0.0653913,1,1,0,1,0,0,1,0,1,1,1,0
0.06539155,1,1,1,1,0,1,1,0,0,1,1,1
0.0653916,1,0,1,0,0,1,1,0,0,1,1,1
0.0653948,1,0,1,0,0,1,1,0,0,1,1,0
0.06539485,1,0,1,0,0,1,1,0,0,0,0,0
0.06539505,1,0,1,0,0,1,1,0,0,0,0,1
0.06539835,1,0,1,0,0,1,1,0,0,0,0,0
0.0653986,1,0,1,0,0,1,1,0,0,0,0,1
0.06539865,1,0,1,1,0,1,1,0,1,1,1,1
0.0653987,0,0,1,1,0,0,1,0,1,1,1,1
0.0654019,0,0,1,1,0,0,1,0,1,1,1,0
0.06540195,0,0,1,1,0,0,1,0,1,0,1,0
0.06540215,0,0,1,1,0,0,1,0,1,0,1,1
0.06540545,0,0,1,1,0,0,1,0,1,0,1,0
0.0654055,0,0,1,1,0,0,1,0,1,1,1,0
0.0654057,0,0,1,1,0,0,1,0,1,1,1,1
0.06540575,0,0,1,1,1,1,1,0,1,1,1,1
0.0654058,0,0,0,0,1,1,0,0,1,1,1,1
0.065409,0,0,0,0,1,1,0,0,1,0,0,0
0.06540925,0,0,0,0,1,1,0,0,1,0,0,1
0.0654125,0,0,0,0,1,1,0,0,1,0,0,0
0.06541275,0,0,0,0,1,1,0,0,1,0,0,1
0.06541605,0,0,0,0,1,1,0,0,1,0,0,0
0.0654161,0,0,0,0,1,1,0,0,1,1,1,0
0.0654163,0,0,0,0,1,1,0,0,1,1,1,1
0.06541635,0,1,1,0,1,1,1,0,0,1,1,1
0.06541645,0,1,1,0,0,1,1,0,0,1,1,1
0.0654196,0,1,1,0,0,1,1,0,0,1,1,0
0.06541965,0,1,1,0,0,1,1,0,0,0,0,0
0.06541985,0,1,1,0,0,1,1,0,0,0,0,1
0.06542315,0,1,1,0,0,1,1,0,0,0,0,0
0.0654234,0,1,1,0,0,1,1,0,0,0,0,1
0.06542345,1,1,1,1,0,1,1,0,1,1,1,1
0.0654235,1,0,1,1,0,0,1,0,1,1,1,1
0.0654267,1,0,1,1,0,0,1,0,1,0,1,0
0.06542695,1,0,1,1,0,0,1,0,1,0,1,1
0.06543025,1,0,1,1,0,0,1,0,1,1,1,0
0.0654305,1,0,1,1,1,1,1,0,1,1,1,1
0.06543055,0,0,0,0,1,1,1,0,1,1,1,1
0.0654306,0,0,0,0,1,1,0,0,1,1,1,1
0.0654338,0,0,0,0,1,1,0,0,1,0,0,0
0.06543405,0,0,0,0,1,1,0,0,1,0,0,1
0.0654373,0,0,0,0,1,1,0,0,1,0,0,0
0.06543755,0,0,0,0,1,1,0,0,1,0,0,1
0.06544085,0,0,0,0,1,1,0,0,1,0,0,0
0.0654409,0,0,0,0,1,1,0,0,1,1,1,0
0.0654411,0,0,0,0,1,1,0,0,1,1,1,1
0.06544115,1,1,1,0,1,1,1,0,0,1,1,1
0.0654412,1,1,1,0,0,1,1,0,0,1,1,1
0.0654444,1,1,1,0,0,1,1,0,0,0,0,0
0.06544465,1,1,1,0,0,1,1,0,0,0,0,1
0.06544795,1,1,1,0,0,1,1,0,0,0,0,0
0.0654482,1,1,1,1,0,1,1,0,0,0,0,1
0.06544825,1,1,1,1,0,1,1,0,1,1,1,1
0.0654483,0,1,1,1,0,0,1,0,1,1,1,1
0.0654515,0,1,1,1,0,0,1,0,1,0,1,0
0.06545175,0,1,1,1,0,0,1,0,1,0,1,1
0.065455,0,1,1,1,0,0,1,0,1,0,1,0
0.06545505,0,1,1,1,0,0,1,0,1,1,1,0
0.06545525,0,1,1,1,0,0,1,0,1,1,1,1
0.0654553,1,1,1,1,1,1,1,0,1,1,1,1
0.06545535,1,0,0,0,1,1,0,0,1,1,1,1
0.06545855,1,0,0,0,1,1,0,0,1,1,1,0
0.0654586,1,0,0,0,1,1,0,0,1,0,0,0
0.0654588,1,0,0,0,1,1,0,0,1,0,0,1
0.0654621,1,0,0,0,1,1,0,0,1,0,0,0
0.06546235,1,0,0,0,1,1,0,0,1,0,0,1
0.0654656,1,0,0,0,1,1,0,0,1,0,0,0
0.06546565,1,0,0,0,1,1,0,0,1,1,1,0
0.06546585,1,0,0,0,1,1,0,0,1,1,1,1
0.0654659,1,0,0,1,1,1,1,0,0,1,1,1
0.06546595,0,0,0,1,0,1,1,0,0,1,1,1
0.06546915,0,0,0,1,0,1,1,0,0,1,1,0
0.0654692,0,0,0,1,0,1,1,0,0,0,0,0
0.0654694,0,0,0,1,0,1,1,0,0,0,0,1
0.0654727,0,0,0,1,0,1,1,0,0,0,0,0
0.06547295,0,0,0,1,0,1,1,0,0,0,0,1
0.065473,1,1,1,1,0,1,1,0,1,1,1,1
0.06547305,1,1,1,1,0,0,1,0,1,1,1,1
0.06547625,1,1,1,1,0,0,1,0,1,0,1,0
0.0654765,1,1,1,1,0,0,1,0,1,0,1,1
0.06547975,1,1,1,1,0,0,1,0,1,0,1,0
0.0654798,1,1,1,1,0,0,1,0,1,1,1,0
0.06548,1,1,1,1,0,0,1,0,1,1,1,1
0.06548005,1,1,1,1,1,1,1,0,1,1,1,1
0.0654801,0,0,0,0,1,1,0,0,1,1,1,1
0.0654833,0,0,0,0,1,1,0,0,1,1,1,0
0.06548335,0,0,0,0,1,1,0,0,1,0,0,0
0.06548355,0,0,0,0,1,1,0,0,1,0,0,1
0.06548685,0,0,0,0,1,1,0,0,1,0,0,0
0.0654871,0,0,0,0,1,1,0,0,1,0,0,1
0.0654904,0,0,0,0,1,1,0,0,1,1,1,0
0.06549065,0,0,0,0,1,1,0,0,1,1,1,1
0.0654907,1,0,0,1,1,1,1,0,0,1,1,1
0.06549075,1,0,0,1,0,1,1,0,0,1,1,1
0.06549395,1,0,0,1,0,1,1,0,0,0,0,0
0.0654942,1,0,0,1,0,1,1,0,0,0,0,1
0.06549745,1,0,0,1,0,1,1,0,0,0,0,0
0.06549775,1,0,0,1,1,1,1,0,0,0,0,1
0.0654978,0,0,0,0,1,0,1,0,1,1,1,1
0.065501,0,0,0,0,1,0,1,0,1,1,1,0
0.06550105,0,0,0,0,1,0,1,0,1,0,1,0
0.06550125,0,0,0,0,1,0,1,0,1,0,1,1
0.06550455,0,0,0,0,1,0,1,0,1,0,1,0
0.0655046,0,0,0,0,1,0,1,0,1,1,1,0
0.0655048,0,0,0,0,1,0,1,0,1,1,1,1
0.06550485,0,1,0,1,1,1,1,0,0,1,1,1
0.0655049,0,1,0,1,0,1,1,0,0,1,1,1
0.0655081,0,1,0,1,0,1,1,0,0,0,1,0
0.06550815,0,1,0,1,0,1,1,0,0,0,0,0
0.06550835,0,1,0,1,0,1,1,0,0,0,0,1
0.0655116,0,1,0,1,0,1,1,0,0,0,0,0
0.06551185,0,1,0,1,0,1,1,0,0,0,0,1
0.0655119,1,1,0,1,1,1,1,0,0,1,1,1
0.06551195,1,0,0,0,1,0,1,0,1,1,1,1
0.06551515,1,0,0,0,1,0,1,0,1,1,1,0
0.0655152,1,0,0,0,1,0,1,0,1,0,1,0
0.0655154,1,0,0,0,1,0,1,0,1,0,1,1
0.0655187,1,0,0,0,1,0,1,0,1,0,1,0
0.06551875,1,0,0,0,1,0,1,0,1,1,1,0
0.06551895,1,0,0,0,1,0,1,0,1,1,1,1
0.065519,1,1,0,1,1,1,1,0,0,1,1,1
0.06551905,1,1,0,1,0,1,1,0,0,1,1,1
0.06552225,1,1,0,1,0,1,1,0,0,0,1,0
0.0655223,1,1,0,1,0,1,1,0,0,0,0,0
0.0655225,1,1,0,1,0,1,1,0,0,0,0,1
0.0655258,1,1,0,1,0,1,1,0,0,0,0,0
0.06552605,1,1,0,1,1,1,1,0,0,0,0,1
0.0655261,1,1,0,1,1,1,1,0,1,1,1,1
0.06552615,0,1,0,0,1,0,1,0,1,1,1,1
0.0655293,0,1,0,0,1,0,1,0,1,1,1,0
0.06552935,0,1,0,0,1,0,1,0,1,0,1,0
0.0655296,0,1,0,0,1,0,1,0,1,0,1,1
0.06553285,0,1,0,0,1,0,1,0,1,0,1,0
0.0655329,0,1,0,0,1,0,1,0,1,1,1,0
0.0655331,0,1,0,0,1,0,1,0,1,1,1,1
0.06553315,1,1,0,0,1,1,1,0,1,1,1,1
0.0655332,1,0,0,0,1,1,0,0,1,1,1,1
0.06553635,1,0,0,0,1,1,0,0,1,1,1,0
0.0655364,1,0,0,0,1,1,0,0,1,0,0,0
0.0655366,1,0,0,0,1,1,0,0,1,0,0,1
0.0655399,1,0,0,0,1,1,0,0,1,0,0,0
0.06554015,1,0,0,0,1,1,0,0,1,0,0,1
0.06554345,1,0,0,0,1,1,0,0,1,1,1,0
0.0655437,1,0,0,0,1,1,0,0,1,1,1,1
0.06554375,1,0,1,1,1,1,1,0,0,1,1,1
0.0655438,0,0,1,1,0,1,1,0,0,1,1,1
0.06554695,0,0,1,1,0,1,1,0,0,1,1,0
0.065547,0,0,1,1,0,1,1,0,0,0,0,0
0.06554725,0,0,1,1,0,1,1,0,0,0,0,1
0.0655505,0,0,1,1,0,1,1,0,0,0,0,0
0.06555075,0,0,1,1,0,1,1,0,0,0,0,1
0.0655508,1,1,1,1,1,1,1,0,0,1,1,1
0.06555085,1,1,0,0,1,0,1,0,1,1,1,1
0.06555405,1,1,0,0,1,0,1,0,1,1,1,0
0.0655541,1,1,0,0,1,0,1,0,1,0,1,0
0.0655543,1,1,0,0,1,0,1,0,1,0,1,1
0.0655576,1,1,0,0,1,0,1,0,1,0,1,0
0.06555765,1,1,0,0,1,0,1,0,1,1,1,0
0.06555785,1,1,0,0,1,0,1,0,1,1,1,1
0.0655579,1,1,1,1,1,1,1,0,0,1,1,1
0.06555795,1,0,1,1,0,1,1,0,0,1,1,1
0.06556115,1,0,1,1,0,1,1,0,0,0,1,0
0.0655612,1,0,1,1,0,1,1,0,0,0,0,0
0.0655614,1,0,1,1,0,1,1,0,0,0,0,1
0.06556465,1,0,1,1,0,1,1,0,0,0,0,0
0.06556495,1,0,1,1,1,1,1,0,0,0,0,1
0.065565,1,0,1,0,1,1,1,0,1,1,1,1
0.06556505,0,0,1,0,1,0,1,0,1,1,1,1
0.0655682,0,0,1,0,1,0,1,0,1,1,1,0
0.06556825,0,0,1,0,1,0,1,0,1,0,1,0
0.0655685,0,0,1,0,1,0,1,0,1,0,1,1
0.06557175,0,0,1,0,1,0,1,0,1,0,1,0
0.0655718,0,0,1,0,1,0,1,0,1,1,1,0
0.065572,0,0,1,0,1,0,1,0,1,1,1,1
0.06557205,0,0,1,0,1,1,1,0,1,1,1,1
0.0655721,0,0,0,0,1,1,0,0,1,1,1,1
0.0655753,0,0,0,0,1,1,0,0,1,1,1,0
0.06557535,0,0,0,0,1,1,0,0,1,0,0,0
0.06557555,0,0,0,0,1,1,0,0,1,0,0,1
0.06557885,0,0,0,0,1,1,0,0,1,0,0,0
0.0655791,0,0,0,0,1,1,0,0,1,0,0,1
0.06558235,0,0,0,0,1,1,0,0,1,0,0,0
0.0655824,0,0,0,0,1,1,0,0,1,1,1,0
0.0655826,0,0,0,0,1,1,0,0,1,1,1,1
0.06558265,0,1,1,1,1,1,1,0,0,1,1,1
0.0655827,0,1,1,1,0,1,1,0,0,1,1,1
0.0655859,0,1,1,1,0,1,1,0,0,0,1,0
0.06558595,0,1,1,1,0,1,1,0,0,0,0,0
0.06558615,0,1,1,1,0,1,1,0,0,0,0,1
